Reading Airport file from airports.txt
There were 5740 Airports with IATA code
Reading Routes file from routes.txt
There were 68292 Routes with IATA code
Airport: [YMJ] Moose Jaw Air Vice Marshal C M Mcewen, Canada
Airport: [YMW] Maniwaki, Canada
Airport: [YMX] Montreal Intl Mirabel, Canada
Airport: [YND] Gatineau, Canada
Airport: [YNM] Matagami, Canada
Airport: [YOC] Old Crow, Canada
Airport: [YOD] Cold Lake, Canada
Airport: [YPA] Prince Albert Glass Field, Canada
Airport: [YPE] Peace River, Canada
Airport: [YPG] Southport, Canada
Airport: [YPQ] Peterborough, Canada
Airport: [YQA] Muskoka, Canada
Airport: [YQH] Watson Lake, Canada
Airport: [YQV] Yorkton Muni, Canada
Airport: [YQW] North Battleford, Canada
Airport: [YRI] Riviere Du Loup, Canada
Airport: [YRM] Rocky Mountain House, Canada
Airport: [YSC] Sherbrooke, Canada
Airport: [YSR] Nanisivik, Canada
Airport: [YSU] Summerside, Canada
Airport: [YTR] Trenton, Canada
Airport: [YVC] La Ronge, Canada
Airport: [YVG] Vermilion, Canada
Airport: [YVT] Buffalo Narrows, Canada
Airport: [YVV] Wiarton, Canada
Airport: [YWA] Petawawa, Canada
Airport: [YWY] Wrigley, Canada
Airport: [YXD] Edmonton City Centre, Canada
Airport: [YXR] Timiskaming Rgnl, Canada
Airport: [YYN] Swift Current, Canada
Airport: [YYW] Armstrong, Canada
Airport: [YZD] Downsview, Canada
Airport: [YZE] Gore Bay Manitoulin, Canada
Airport: [YZH] Slave Lake, Canada
Airport: [YZU] Whitecourt, Canada
Airport: [YZW] Teslin, Canada
Airport: [YZX] Greenwood, Canada
Airport: [ZFA] Faro, Canada
Airport: [ZFM] Fort Mcpherson, Canada
Airport: [QFD] Boufarik, Algeria
Airport: [HRM] Hassi R Mel, Algeria
Airport: [TID] Bou Chekif, Algeria
Airport: [QAS] Ech Cheliff, Algeria
Airport: [TAF] Tafaraoui, Algeria
Airport: [ELG] El Golea, Algeria
Airport: [TMX] Timimoun, Algeria
Airport: [BYK] Bouake, Cote d'Ivoire
Airport: [DJO] Daloa, Cote d'Ivoire
Airport: [HGO] Korhogo, Cote d'Ivoire
Airport: [MJC] Man, Cote d'Ivoire
Airport: [SPY] San Pedro, Cote d'Ivoire
Airport: [ASK] Yamoussoukro, Cote d'Ivoire
Airport: [AKR] Akure, Nigeria
Airport: [QUS] Gusau, Nigeria
Airport: [MDI] Makurdi, Nigeria
Airport: [MXJ] Minna New, Nigeria
Airport: [ZAR] Zaria, Nigeria
Airport: [MFQ] Maradi, Niger
Airport: [THZ] Tahoua, Niger
Airport: [AJY] Manu Dayak, Niger
Airport: [ZND] Zinder, Niger
Airport: [GAF] Gafsa, Tunisia
Airport: [GAE] Gabes, Tunisia
Airport: [EBM] El Borma, Tunisia
Airport: [LRL] Niamtougou International, Togo
Airport: [QKT] Wevelgem, Belgium
Airport: [OST] Oostende, Belgium
Airport: [BBJ] Bautzen, Germany
Airport: [AOC] Altenburg Nobitz, Germany
Airport: [4I7] Putnam County Airport, United States
Airport: [BBH] Barth, Germany
Airport: [THF] Tempelhof, Germany
Airport: [MHG] Mannheim City, Germany
Airport: [XFW] Hamburg Finkenwerder, Germany
Airport: [KEL] Kiel Holtenau, Germany
Airport: [ZCA] Arnsberg Menden, Germany
Airport: [ESS] Essen Mulheim, Germany
Airport: [MGL] Monchengladbach, Germany
Airport: [AGB] Augsburg, Germany
Airport: [OBF] Oberpfaffenhofen, Germany
Airport: [SZW] Schwerin Parchim, Germany
Airport: [ZSN] Stendal Borstel, Germany
Airport: [BYU] Bayreuth, Germany
Airport: [HOQ] Hof Plauen, Germany
Airport: [ZNV] Koblenz Winningen, Germany
Airport: [ZQF] Trier Fohren, Germany
Airport: [ZQC] Speyer, Germany
Airport: [ZQL] Donaueschingen Villingen, Germany
Airport: [BWE] Braunschweig Wolfsburg, Germany
Airport: [BRV] Bremerhaven, Germany
Airport: [EME] Emden, Germany
Airport: [WVN] Wilhelmshaven Mariensiel, Germany
Airport: [BMK] Borkum, Germany
Airport: [NRD] Norderney, Germany
Airport: [FLF] Flensburg Schaferhaus, Germany
Airport: [EPU] Parnu, Estonia
Airport: [ENF] Enontekio, Finland
Airport: [KEV] Halli, Finland
Airport: [HEM] Helsinki Malmi, Finland
Airport: [HYV] Hyvinkaa, Finland
Airport: [JYV] Jyvaskyla, Finland
Airport: [KAU] Kauhava, Finland
Airport: [MIK] Mikkeli, Finland
Airport: [SOT] Sodankyla, Finland
Airport: [QVY] Utti, Finland
Airport: [VRK] Varkaus, Finland
Airport: [ENK] St Angelo, United Kingdom
Airport: [CVT] Coventry, United Kingdom
Airport: [LYE] Lyneham, United Kingdom
Airport: [YEO] Yeovilton, United Kingdom
Airport: [SWS] Swansea, United Kingdom
Airport: [PLH] Plymouth, United Kingdom
Airport: [QLA] Lasham, United Kingdom
Airport: [ESH] Shoreham, United Kingdom
Airport: [BQH] Biggin Hill, United Kingdom
Airport: [FAB] Farnborough, United Kingdom
Airport: [BBS] Blackbushe, United Kingdom
Airport: [LYX] Lydd, United Kingdom
Airport: [CAX] Carlisle, United Kingdom
Airport: [BWF] Walney Island, United Kingdom
Airport: [CEG] Hawarden, United Kingdom
Airport: [SDZ] Scatsta, United Kingdom
Airport: [ADX] Leuchars, United Kingdom
Airport: [LMO] Lossiemouth, United Kingdom
Airport: [FZO] Bristol Filton, United Kingdom
Airport: [MHZ] Mildenhall, United Kingdom
Airport: [FFD] Fairford, United Kingdom
Airport: [BZZ] Brize Norton, United Kingdom
Airport: [ODH] Odiham, United Kingdom
Airport: [NHT] Northolt, United Kingdom
Airport: [QCY] Coningsby, United Kingdom
Airport: [BEQ] Honington, United Kingdom
Airport: [WTN] Waddington, United Kingdom
Airport: [KNF] Marham, United Kingdom
Airport: [DHR] De Kooy, Netherlands
Airport: [LWR] Leeuwarden, Netherlands
Airport: [UTC] Soesterberg, Netherlands
Airport: [ENS] Twenthe, Netherlands
Airport: [LID] Valkenburg, Netherlands
Airport: [WOE] Woensdrecht, Netherlands
Airport: [GWY] Galway, Ireland
Airport: [SXL] Sligo, Ireland
Airport: [ODE] Odense, Denmark
Airport: [SKS] Skrydstrup, Denmark
Airport: [TED] Thisted, Denmark
Airport: [STA] Stauning, Denmark
Airport: [FAN] Lista, Norway
Airport: [NTB] Notodden, Norway
Airport: [OLA] Orland, Norway
Airport: [OSP] Redzikowo, Poland
Airport: [IEG] Babimost, Poland
Airport: [LDK] Lidkoping, Sweden
Airport: [KVB] Skovde, Sweden
Airport: [THN] Trollhattan Vanersborg, Sweden
Airport: [KSK] Karlskoga, Sweden
Airport: [MXX] Mora, Sweden
Airport: [KID] Kristianstad, Sweden
Airport: [JLD] Landskrona, Sweden
Airport: [OSK] Oskarshamn, Sweden
Airport: [HUV] Hudiksvall, Sweden
Airport: [KRF] Kramfors Solleftea, Sweden
Airport: [ORB] Orebro, Sweden
Airport: [BLE] Borlange, Sweden
Airport: [HLF] Hultsfred, Sweden
Airport: [GVX] Gavle, Sweden
Airport: [SPM] Spangdahlem Ab, Germany
Airport: [RMS] Ramstein Ab, Germany
Airport: [GHF] Giebelstadt Aaf, Germany
Airport: [ZCN] Celle, Germany
Airport: [ZNF] Hanau Aaf, Germany
Airport: [GKE] Geilenkirchen, Germany
Airport: [FEL] Furstenfeldbruck, Germany
Airport: [GUT] Gutersloh, Germany
Airport: [ALJ] Alexander Bay, South Africa
Airport: [AGZ] Aggeneys, South Africa
Airport: [BIY] Bhisho, South Africa
Airport: [GCJ] Grand Central, South Africa
Airport: [KLZ] Kleinsee, South Africa
Airport: [LAY] Ladysmith, South Africa
Airport: [MGH] Margate, South Africa
Airport: [MEZ] Messina, South Africa
Airport: [NCS] Newcastle, South Africa
Airport: [DUH] Oudtshoorn, South Africa
Airport: [NTY] Pilanesberg Intl, South Africa
Airport: [UTW] Queenstown, South Africa
Airport: [SBU] Springbok, South Africa
Airport: [SIS] Sishen, South Africa
Airport: [SZK] Skukuza, South Africa
Airport: [LTA] Tzaneen, South Africa
Airport: [ULD] Prince Mangosuthu Buthelezi, South Africa
Airport: [VRU] Vryburg, South Africa
Airport: [VIR] Virginia, South Africa
Airport: [PRY] Wonderboom, South Africa
Airport: [WEL] Welkom, South Africa
Airport: [JWA] Jwaneng, Botswana
Airport: [PKW] Selebi Phikwe, Botswana
Airport: [FTX] Owando, Congo (Kinshasa)
Airport: [OUE] Ouesso, Congo (Kinshasa)
Airport: [BBT] Berberati, Central African Republic
Airport: [TKC] Tiko, Cameroon
Airport: [FOM] Foumban Nkounja, Cameroon
Airport: [BFX] Bafoussam, Cameroon
Airport: [BPC] Bamenda, Cameroon
Airport: [YAO] Yaounde Ville, Cameroon
Airport: [KIW] Southdowns, Zambia
Airport: [NWA] Bandaressalam, Comoros
Airport: [AJN] Ouani, Comoros
Airport: [ZVA] Miandrivazo, Madagascar
Airport: [ZWA] Andapa, Madagascar
Airport: [AMB] Ambilobe, Madagascar
Airport: [HVA] Analalava, Madagascar
Airport: [BPY] Besalampy, Madagascar
Airport: [VOH] Vohimarina, Madagascar
Airport: [WAI] Ambalabe, Madagascar
Airport: [WFI] Fianarantsoa, Madagascar
Airport: [RVA] Farafangana, Madagascar
Airport: [WVK] Manakara, Madagascar
Airport: [MNJ] Mananjary, Madagascar
Airport: [MXM] Morombe, Madagascar
Airport: [BUG] Benguela, Angola
Airport: [CPX] Culebra Airport, Puerto Rico
Airport: [GXG] Negage, Angola
Airport: [PBN] Porto Amboim, Angola
Airport: [UGO] Uige, Angola
Airport: [XGN] Xangongo, Angola
Airport: [OYE] Oyem, Gabon
Airport: [OKN] Okondja, Gabon
Airport: [LBQ] Lambarene, Gabon
Airport: [BMM] Bitam, Gabon
Airport: [POG] Port Gentil, Gabon
Airport: [OMB] Omboue Hopital, Gabon
Airport: [MKU] Makokou, Gabon
Airport: [MVB] Mvengue, Gabon
Airport: [PCP] Principe, Sao Tome and Principe
Airport: [MZB] Mocimboa Da Praia, Mozambique
Airport: [MNC] Nacala, Mozambique
Airport: [DES] Desroches, Seychelles
Airport: [AEH] Abeche, Chad
Airport: [MQQ] Moundou, Chad
Airport: [FYT] Faya Largeau, Chad
Airport: [BFO] Buffalo Range, Zimbabwe
Airport: [KAB] Kariba Intl, Zimbabwe
Airport: [MVZ] Masvingo Intl, Zimbabwe
Airport: [GWE] Gweru Thornhill, Zimbabwe
Airport: [WKM] Hwange National Park, Zimbabwe
Airport: [KGJ] Karonga, Malawi
Airport: [ZZU] Mzuzu, Malawi
Airport: [NLO] Ndolo, Congo (Kinshasa)
Airport: [MNB] Muanda, Congo (Kinshasa)
Airport: [FDU] Bandundu, Congo (Kinshasa)
Airport: [KKW] Kikwit, Congo (Kinshasa)
Airport: [MDK] Mbandaka, Congo (Kinshasa)
Airport: [BDT] Gbadolite, Congo (Kinshasa)
Airport: [GMA] Gemena, Congo (Kinshasa)
Airport: [LIQ] Lisala, Congo (Kinshasa)
Airport: [FKI] Kisangani Simisini, Congo (Kinshasa)
Airport: [IRP] Matari, Congo (Kinshasa)
Airport: [BUX] Bunia, Congo (Kinshasa)
Airport: [BKY] Bukavu Kavumu, Congo (Kinshasa)
Airport: [GOM] Goma, Congo (Kinshasa)
Airport: [KND] Kindu, Congo (Kinshasa)
Airport: [KWZ] Kolwezi, Congo (Kinshasa)
Airport: [FMI] Kalemie, Congo (Kinshasa)
Airport: [KMN] Kamina Base, Congo (Kinshasa)
Airport: [KGA] Kananga, Congo (Kinshasa)
Airport: [MJM] Mbuji Mayi, Congo (Kinshasa)
Airport: [GAQ] Gao, Mali
Airport: [KYS] Kayes Dag Dag, Mali
Airport: [MZI] Ambodedjo, Mali
Airport: [TOM] Tombouctou, Mali
Airport: [TTA] Plage Blanche, Morocco
Airport: [ERH] Moulay Ali Cherif, Morocco
Airport: [MEK] Bassatine, Morocco
Airport: [NNA] Kenitra, Morocco
Airport: [TTU] Saniat Rmel, Morocco
Airport: [CSK] Cap Skiring, Senegal
Airport: [KLC] Kaolack, Senegal
Airport: [XLS] Saint Louis, Senegal
Airport: [BXE] Bakel, Senegal
Airport: [KGG] Kedougou, Senegal
Airport: [TUD] Tambacounda, Senegal
Airport: [IEO] Aioun El Atrouss, Mauritania
Airport: [TIY] Tidjikja, Mauritania
Airport: [KFA] Kiffa, Mauritania
Airport: [EMN] Nema, Mauritania
Airport: [KED] Kaedi, Mauritania
Airport: [SEY] Selibady, Mauritania
Airport: [ATR] Atar, Mauritania
Airport: [FIG] Fria, Guinea
Airport: [FAA] Faranah, Guinea
Airport: [LEK] Labe, Guinea
Airport: [MMO] Maio, Cape Verde
Airport: [KMU] Kisimayu, Somalia
Airport: [C91] Dowagiac Municipal Airport, United States
Airport: [ALY] Alexandria Intl, Egypt
Airport: [EGR] El Gora, Egypt
Airport: [PSD] Port Said, Egypt
Airport: [SKV] St Catherine Intl, Egypt
Airport: [ELT] El Tor, Egypt
Airport: [KTL] Kitale, Kenya
Airport: [CDI] Cambridge Municipal Airport, United States
Airport: [GYI] Gisenyi, Rwanda
Airport: [DOG] Dongola, Sudan
Airport: [KSL] Kassala, Sudan
Airport: [EBD] El Obeid, Sudan
Airport: [MAK] Malakal, Sudan
Airport: [DOD] Dodoma, Tanzania
Airport: [IRI] Iringa, Tanzania
Airport: [LKY] Lake Manyara, Tanzania
Airport: [PMA] Pemba, Tanzania
Airport: [TGT] Tanga, Tanzania
Airport: [QDU] Dusseldorf Hauptbahnhof, Germany
Airport: [SRT] Soroti, Uganda
Airport: [GOZ] Gorna Oryahovitsa, Bulgaria
Airport: [AKT] Akrotiri, Cyprus
Airport: [ODB] Cordoba, Spain
Airport: [PKH] Alexion, Greece
Airport: [OZP] Moron Ab, Spain
Airport: [LEU] Seo De Urgel, Spain
Airport: [TOJ] Torrejon, Spain
Airport: [VIT] Vitoria, Spain
Airport: [CQF] Calais Dunkerque, France
Airport: [LTQ] Le Touquet Paris Plage, France
Airport: [CNG] Chateaubernard, France
Airport: [NIT] Souche, France
Airport: [ANG] Brie Champniers, France
Airport: [XAC] La Teste De Buch, France
Airport: [LBI] Le Sequestre, France
Airport: [RYN] Medis, France
Airport: [RCO] St Agnant, France
Airport: [CMR] Houssen, France
Airport: [OBS] Ardeche Meridionale, France
Airport: [XBK] Ceyzeriat, France
Airport: [XVF] Tarare, France
Airport: [XMU] Montbeugny, France
Airport: [SOZ] Solenzara, France
Airport: [AUF] Branches, France
Airport: [CMF] Aix Les Bains, France
Airport: [BOU] Bourges, France
Airport: [XCD] Champforgeuil, France
Airport: [QNJ] Annemasse, France
Airport: [QNX] Charnay, France
Airport: [RNE] Renaison, France
Airport: [NCY] Meythet, France
Airport: [GNB] Saint Geoirs, France
Airport: [MCU] Domerat, France
Airport: [VAF] Chabeuil, France
Airport: [VHY] Charmeil, France
Airport: [CHR] Deols, France
Airport: [LYN] Bron, France
Airport: [QXB] Aix Les Milles, France
Airport: [CEQ] Mandelieu, France
Airport: [CTT] Le Castellet, France
Airport: [MEN] Brenoux, France
Airport: [LEH] Octeville, France
Airport: [ORE] Bricy, France
Airport: [URO] Vallee De Seine, France
Airport: [CET] Le Pontreau, France
Airport: [LVA] Entrammes, France
Airport: [LBG] Le Bourget, France
Airport: [CSF] Creil, France
Airport: [TNF] Toussus Le Noble, France
Airport: [POX] Cormeilles En Vexin, France
Airport: [QYR] Barberey, France
Airport: [NVS] Fourchambault, France
Airport: [CER] Maupertus, France
Airport: [GFR] Granville, France
Airport: [EDM] Les Ajoncs, France
Airport: [LME] Arnage, France
Airport: [SBK] Armor, France
Airport: [MXN] Ploujean, France
Airport: [VNE] Meucon, France
Airport: [SNR] Montoir, France
Airport: [MZM] Frescaty, France
Airport: [ENC] Essey, France
Airport: [RHE] Champagne, France
Airport: [MQC] Miquelon, Saint Pierre and Miquelon
Airport: [PYR] Andravida, Greece
Airport: [AGQ] Agrinion, Greece
Airport: [LRA] Larisa, Greece
Airport: [LYM] Ashford, United Kingdom
Airport: [SUE] Door County Cherryland Airport, United States
Airport: [FOG] Gino Lisa, Italy
Airport: [TAR] Grottaglie, Italy
Airport: [LCC] Lecce, Italy
Airport: [NSY] Sigonella, Italy
Airport: [DCI] Decimomannu, Italy
Airport: [TTB] Tortoli, Italy
Airport: [ALL] Albenga, Italy
Airport: [QPZ] Piacenza, Italy
Airport: [0P2] Shoestring Aviation Airfield, United States
Airport: [AVB] Aviano Ab, Italy
Airport: [FRL] Forli, Italy
Airport: [VBS] Montichiari, Italy
Airport: [VIC] Vicenza, Italy
Airport: [QPA] Padova, Italy
Airport: [SAY] Ampugnano, Italy
Airport: [QLT] Latina, Italy
Airport: [GRS] Grosseto, Italy
Airport: [MBX] Maribor, Slovenia
Airport: [POW] Portoroz, Slovenia
Airport: [PRV] Prerov, Czech Republic
Airport: [BEV] Teyman, Israel
Airport: [HFA] Haifa, Israel
Airport: [RPN] Mahanaim I Ben Yaakov, Israel
Airport: [VDA] Ovda, Israel
Airport: [BGC] Braganca, Portugal
Airport: [VRL] Vila Real, Portugal
Airport: [OMO] Mostar, Bosnia and Herzegovina
Airport: [BBU] Aurel Vlaicu, Romania
Airport: [CSB] Caransebes, Romania
Airport: [TCE] Cataloi, Romania
Airport: [SIR] Sion, Switzerland
Airport: [SMV] Samedan, Switzerland
Airport: [ANK] Etimesgut, Turkey
Airport: [AFY] Afyon, Turkey
Airport: [BZI] Balikesir, Turkey
Airport: [BDM] Bandirma, Turkey
Airport: [TYE] Tyonek Airport, United States
Airport: [ESK] Eskisehir, Turkey
Airport: [IGL] Cigli, Turkey
Airport: [BXN] Imsik, Turkey
Airport: [PZY] Piestany, Slovakia
Airport: [SLD] Sliac, Slovakia
Airport: [TAT] Tatry, Slovakia
Airport: [1CS] Clow International Airport, United States
Airport: [NCA] North Caicos, Turks and Caicos Islands
Airport: [EPS] Arroyo Barril Intl, Dominican Republic
Airport: [BRX] Maria Montez Intl, Dominican Republic
Airport: [CBV] Coban, Guatemala
Airport: [TEA] Tela, Honduras
Airport: [OCJ] Boscobel, Jamaica
Airport: [POT] Ken Jones, Jamaica
Airport: [KTP] Tinson Pen, Jamaica
Airport: [NTR] Del Norte Intl, Mexico
Airport: [ENW] Kenosha Regional Airport, United States
Airport: [ESE] Ensenada, Mexico
Airport: [GYM] General Jose Maria Yanez Intl, Mexico
Airport: [TCN] Tehuacan, Mexico
Airport: [ISJ] Isla Mujeres, Mexico
Airport: [LOV] Monclova Intl, Mexico
Airport: [NOG] Nogales Intl, Mexico
Airport: [PCA] Ingeniero Juan Guillermo Villasana, Mexico
Airport: [TXA] Tlaxcala, Mexico
Airport: [TSL] Tamuin, Mexico
Airport: [ZMM] Zamora, Mexico
Airport: [BEF] Bluefields, Nicaragua
Airport: [PUZ] Puerto Cabezas, Nicaragua
Airport: [HOW] Howard, Panama
Airport: [VGT] North Las Vegas Airport, United States
Airport: [OTR] Coto 47, Costa Rica
Airport: [LIO] Limon Intl, Costa Rica
Airport: [AVI] Maximo Gomez, Cuba
Airport: [CFG] Jaime Gonzalez, Cuba
Airport: [LCL] La Coloma, Cuba
Airport: [C02] Grand Geneva Resort Airport, United States
Airport: [ASD] Fresh Creek, Bahamas
Airport: [SAQ] San Andros, Bahamas
Airport: [CCZ] Chub Cay, Bahamas
Airport: [DKB] De Kalb Taylor Municipal Airport, United States
Airport: [VAV] Vavau Intl, Tonga
Airport: [TBF] Tabiteuea North, Kiribati
Airport: [MTL] Maitland Airport, Australia
Airport: [AAA] Anaa, French Polynesia
Airport: [REA] Reao, French Polynesia
Airport: [PKP] Puka Puka, French Polynesia
Airport: [LAF] Purude University Airport, United States
Airport: [AMZ] Ardmore, New Zealand
Airport: [CHT] Chatham Islands, New Zealand
Airport: [MON] Glentanner, New Zealand
Airport: [ALR] Alexandra, New Zealand
Airport: [GTN] Mount Cook, New Zealand
Airport: [TEU] Manapouri, New Zealand
Airport: [OAM] Oamaru, New Zealand
Airport: [WKA] Wanaka, New Zealand
Airport: [JAA] Jalalabad, Afghanistan
Airport: [MMZ] Maimana, Afghanistan
Airport: [UND] Konduz, Afghanistan
Airport: [DHA] King Abdulaziz Ab, Saudi Arabia
Airport: [HBT] King Khaled Military City, Saudi Arabia
Airport: [SLF] Sulayel, Saudi Arabia
Airport: [OXD] Miami University Airport, United States
Airport: [QMJ] Shahid Asyaee, Iran
Airport: [MIE] Delaware County Airport, United States
Airport: [WSY] Whitsunday Airstrip, Australia
Airport: [RAF] Aeropuerto de Rafaela, Argentina
Airport: [QSA] Sabadell Airport, Spain
Airport: [ADJ] Marka Intl, Jordan
Airport: [OMF] King Hussein, Jordan
Airport: [MVA] Reykjahlid Airport, Iceland
Airport: [MSH] Masirah, Oman
Airport: [TTH] Thumrait, Oman
Airport: [XYD] Lyon Part-Dieu Railway, France
Airport: [MFG] Muzaffarabad, Pakistan
Airport: [WNS] Nawabshah, Pakistan
Airport: [PSI] Pasni, Pakistan
Airport: [RAZ] Rawalakot, Pakistan
Airport: [1RL] Point Roberts Airpark, United States
Airport: [SDT] Saidu Sharif, Pakistan
Airport: [SUL] Sui, Pakistan
Airport: [BDN] Talhar, Pakistan
Airport: [ALP] Aleppo Intl, Syria
Airport: [DAM] Damascus Intl, Syria
Airport: [DEZ] Deir Zzor, Syria
Airport: [LTK] Bassel Al Assad Intl, Syria
Airport: [PMS] Palmyra, Syria
Airport: [CIS] Canton, Kiribati
Airport: [UAM] Andersen Afb, Guam
Airport: [TIQ] Tinian Intl, Northern Mariana Islands
Airport: [NSO] Scone Airport, Australia
Airport: [MDY] Midway Atoll, Midway Islands
Airport: [PIF] Pingtung South, Taiwan
Airport: [GNI] Lyudao, Taiwan
Airport: [CYI] Chiayi, Taiwan
Airport: [KYD] Lanyu, Taiwan
Airport: [CES] Cessnock Airport, Australia
Airport: [WOT] Wang An, Taiwan
Airport: [IWO] Iwo Jima, Japan
Airport: [SPK] Chitose, Japan
Airport: [OIR] Okushiri, Japan
Airport: [KUM] Yakushima, Japan
Airport: [TNE] New Tanegashima, Japan
Airport: [TKN] Tokunoshima, Japan
Airport: [OKI] Oki, Japan
Airport: [LKS] Sazena, Czech Republic
Airport: [OKO] Yokota Ab, Japan
Airport: [SHO] Sokcho, South Korea
Airport: [KAG] Gangneung, South Korea
Airport: [MQB] Macomb Municipal Airport, United States
Airport: [SSN] Seoul Ab, South Korea
Airport: [OSN] Osan Ab, South Korea
Airport: [YEC] Yecheon, South Korea
Airport: [DNA] Kadena Ab, Japan
Airport: [MMD] Minami Daito, Japan
